X,CH1,CH2,
Second,Volt,Volt,
4.1322198e-02,1.40000e+02,-8.00000e-02,
4.1362196e-02,1.48000e+02,-7.20000e-02,
4.1402198e-02,1.52000e+02,-1.20000e-01,
4.1442197e-02,1.56000e+02,-9.60000e-02,
4.1482199e-02,1.60000e+02,-7.20000e-02,
4.1522197e-02,1.64000e+02,-8.00000e-02,
4.1562196e-02,1.68000e+02,-6.40000e-02,
4.1602198e-02,1.68000e+02,-6.40000e-02,
4.1642196e-02,1.72000e+02,-4.80000e-02,
4.1682199e-02,1.72000e+02,-7.20000e-02,
4.1722197e-02,1.80000e+02,-4.80000e-02,
4.1762196e-02,1.84000e+02,-4.80000e-02,
4.1802198e-02,1.84000e+02,-4.00000e-02,
4.1842196e-02,1.92000e+02,-2.40000e-02,
4.1882198e-02,1.92000e+02,-4.80000e-02,
4.1922197e-02,1.96000e+02,-5.60000e-02,
4.1962199e-02,2.00000e+02,-1.60000e-02,
4.2002197e-02,2.00000e+02,-4.80000e-02,
4.2042196e-02,2.04000e+02,-4.80000e-02,
4.2082198e-02,2.08000e+02,-1.60000e-02,
4.2122196e-02,2.08000e+02,-6.40000e-02,
4.2162199e-02,2.12000e+02,0.00000e+00,
4.2202197e-02,2.20000e+02,8.00000e-03,
4.2242199e-02,2.20000e+02,-1.60000e-02,
4.2282198e-02,2.28000e+02,-1.60000e-02,
4.2322196e-02,2.28000e+02,1.60000e-02,
4.2362198e-02,2.28000e+02,8.00000e-03,
4.2402197e-02,2.32000e+02,0.00000e+00,
4.2442199e-02,2.36000e+02,1.60000e-02,
4.2482197e-02,2.36000e+02,3.20000e-02,
4.2522196e-02,2.40000e+02,2.40000e-02,
4.2562198e-02,2.48000e+02,8.00000e-03,
4.2602196e-02,2.48000e+02,-8.00000e-03,
4.2642199e-02,2.48000e+02,8.00000e-03,
4.2682197e-02,2.52000e+02,8.00000e-03,
4.2722199e-02,2.56000e+02,0.00000e+00,
4.2762198e-02,2.56000e+02,2.40000e-02,
4.2802196e-02,2.60000e+02,-8.00000e-03,
4.2842198e-02,2.60000e+02,1.60000e-02,
4.2882197e-02,2.64000e+02,8.00000e-03,
4.2922199e-02,2.68000e+02,3.20000e-02,
4.2962197e-02,2.68000e+02,3.20000e-02,
4.3002196e-02,2.68000e+02,6.40000e-02,
4.3042198e-02,2.68000e+02,4.00000e-02,
4.3082196e-02,2.72000e+02,4.00000e-02,
4.3122198e-02,2.76000e+02,5.60000e-02,
4.3162197e-02,2.76000e+02,4.00000e-02,
4.3202199e-02,2.76000e+02,8.00000e-03,
4.3242197e-02,2.80000e+02,1.60000e-02,
4.3282196e-02,2.80000e+02,4.00000e-02,
4.3322198e-02,2.80000e+02,2.40000e-02,
4.3362197e-02,2.84000e+02,4.00000e-02,
4.3402199e-02,2.88000e+02,5.60000e-02,
4.3442197e-02,2.88000e+02,8.80000e-02,
4.3482196e-02,2.88000e+02,1.60000e-02,
4.3522198e-02,2.92000e+02,-8.00000e-03,
4.3562196e-02,2.92000e+02,3.20000e-02,
4.3602198e-02,2.92000e+02,1.60000e-02,
4.3642197e-02,2.96000e+02,4.80000e-02,
4.3682199e-02,2.92000e+02,4.00000e-02,
4.3722197e-02,2.96000e+02,3.20000e-02,
4.3762196e-02,2.96000e+02,4.80000e-02,
4.3802198e-02,2.96000e+02,5.60000e-02,
4.3842196e-02,3.04000e+02,1.60000e-02,
4.3882199e-02,3.00000e+02,4.80000e-02,
4.3922197e-02,3.00000e+02,8.00000e-03,
4.3962196e-02,3.00000e+02,4.00000e-02,
4.4002198e-02,3.00000e+02,4.00000e-02,
4.4042196e-02,3.00000e+02,0.00000e+00,
4.4082198e-02,3.04000e+02,7.20000e-02,
4.4122197e-02,3.00000e+02,3.20000e-02,
4.4162199e-02,3.00000e+02,7.20000e-02,
4.4202197e-02,3.04000e+02,3.20000e-02,
4.4242196e-02,3.04000e+02,3.20000e-02,
4.4282198e-02,3.04000e+02,5.60000e-02,
4.4322196e-02,3.04000e+02,2.40000e-02,
4.4362199e-02,3.04000e+02,6.40000e-02,
4.4402197e-02,3.04000e+02,4.00000e-02,
4.4442199e-02,3.04000e+02,7.20000e-02,
4.4482198e-02,3.04000e+02,1.60000e-02,
4.4522196e-02,3.04000e+02,4.80000e-02,
4.4562198e-02,3.04000e+02,1.60000e-02,
4.4602197e-02,3.04000e+02,1.60000e-02,
4.4642199e-02,3.04000e+02,6.40000e-02,
4.4682197e-02,3.04000e+02,4.00000e-02,
4.4722196e-02,3.04000e+02,4.80000e-02,
4.4762198e-02,3.04000e+02,4.80000e-02,
4.4802196e-02,3.04000e+02,4.80000e-02,
4.4842198e-02,3.04000e+02,1.60000e-02,
4.4882197e-02,3.08000e+02,1.60000e-02,
4.4922199e-02,3.04000e+02,1.60000e-02,
4.4962198e-02,3.04000e+02,3.20000e-02,
4.5002196e-02,3.08000e+02,7.20000e-02,
4.5042198e-02,3.04000e+02,4.00000e-02,
4.5082197e-02,3.08000e+02,5.60000e-02,
4.5122199e-02,3.08000e+02,6.40000e-02,
4.5162197e-02,3.08000e+02,6.40000e-02,
4.5202196e-02,3.08000e+02,3.20000e-02,
4.5242198e-02,3.08000e+02,4.00000e-02,
4.5282196e-02,3.08000e+02,4.00000e-02,
4.5322198e-02,3.08000e+02,7.20000e-02,
4.5362197e-02,3.08000e+02,4.80000e-02,
4.5402199e-02,3.08000e+02,1.60000e-02,
4.5442197e-02,3.08000e+02,4.80000e-02,
4.5482196e-02,3.08000e+02,6.40000e-02,
4.5522198e-02,3.08000e+02,3.20000e-02,
4.5562197e-02,3.08000e+02,7.20000e-02,
4.5602199e-02,3.12000e+02,4.00000e-02,
4.5642197e-02,3.08000e+02,4.00000e-02,
4.5682196e-02,3.08000e+02,7.20000e-02,
4.5722198e-02,3.08000e+02,5.60000e-02,
4.5762196e-02,3.08000e+02,7.20000e-02,
4.5802198e-02,3.08000e+02,4.80000e-02,
4.5842197e-02,3.08000e+02,4.00000e-02,
4.5882199e-02,3.12000e+02,8.00000e-02,
4.5922197e-02,3.12000e+02,4.00000e-02,
4.5962196e-02,3.12000e+02,6.40000e-02,
4.6002198e-02,3.08000e+02,7.20000e-02,
4.6042196e-02,3.08000e+02,4.00000e-02,
4.6082199e-02,3.08000e+02,7.20000e-02,
4.6122197e-02,3.08000e+02,5.60000e-02,
4.6162196e-02,3.08000e+02,5.60000e-02,
4.6202198e-02,3.04000e+02,5.60000e-02,
4.6242196e-02,3.04000e+02,7.20000e-02,
4.6282198e-02,3.00000e+02,9.60000e-02,
4.6322197e-02,2.96000e+02,6.40000e-02,
4.6362199e-02,2.92000e+02,8.00000e-02,
4.6402197e-02,2.88000e+02,9.60000e-02,
4.6442196e-02,2.88000e+02,7.20000e-02,
4.6482198e-02,2.84000e+02,1.04000e-01,
4.6522196e-02,2.76000e+02,1.04000e-01,
4.6562199e-02,2.76000e+02,6.40000e-02,
4.6602197e-02,2.68000e+02,1.04000e-01,
4.6642195e-02,2.68000e+02,1.04000e-01,
4.6682198e-02,2.68000e+02,1.04000e-01,
4.6722196e-02,2.64000e+02,1.04000e-01,
4.6762198e-02,2.64000e+02,9.60000e-02,
4.6802197e-02,2.60000e+02,8.80000e-02,
4.6842199e-02,2.60000e+02,1.04000e-01,
4.6882197e-02,2.60000e+02,8.80000e-02,
4.6922196e-02,2.56000e+02,8.80000e-02,
4.6962198e-02,2.56000e+02,1.04000e-01,
4.7002196e-02,2.52000e+02,1.12000e-01,
4.7042198e-02,2.48000e+02,1.12000e-01,
4.7082197e-02,2.48000e+02,1.04000e-01,
4.7122199e-02,2.44000e+02,1.20000e-01,
4.7162198e-02,2.44000e+02,1.04000e-01,
4.7202196e-02,2.36000e+02,1.20000e-01,
4.7242198e-02,2.36000e+02,1.28000e-01,
4.7282197e-02,2.32000e+02,1.36000e-01,
4.7322199e-02,2.28000e+02,1.44000e-01,
4.7362197e-02,2.28000e+02,1.44000e-01,
4.7402196e-02,2.24000e+02,1.60000e-01,
4.7442198e-02,2.20000e+02,1.44000e-01,
4.7482196e-02,2.16000e+02,1.92000e-01,
4.7522198e-02,2.12000e+02,1.76000e-01,
4.7562197e-02,2.08000e+02,1.76000e-01,
4.7602199e-02,2.04000e+02,1.44000e-01,
4.7642197e-02,2.00000e+02,1.60000e-01,
4.7682196e-02,2.00000e+02,1.76000e-01,
4.7722198e-02,1.92000e+02,1.76000e-01,
4.7762197e-02,1.92000e+02,2.00000e-01,
4.7802199e-02,1.88000e+02,2.00000e-01,
4.7842197e-02,1.84000e+02,1.76000e-01,
4.7882196e-02,1.80000e+02,1.60000e-01,
4.7922198e-02,1.76000e+02,2.00000e-01,
4.7962196e-02,1.72000e+02,2.40000e-01,
4.8002198e-02,1.68000e+02,1.84000e-01,
4.8042197e-02,1.68000e+02,2.24000e-01,
4.8082199e-02,1.64000e+02,2.24000e-01,
4.8122197e-02,1.60000e+02,2.32000e-01,
4.8162196e-02,1.56000e+02,2.56000e-01,
4.8202198e-02,1.52000e+02,2.40000e-01,
4.8242196e-02,1.52000e+02,2.24000e-01,
4.8282199e-02,1.48000e+02,2.56000e-01,
4.8322197e-02,1.40000e+02,2.72000e-01,
4.8362195e-02,1.36000e+02,2.48000e-01,
4.8402198e-02,1.36000e+02,2.72000e-01,
4.8442196e-02,1.28000e+02,2.80000e-01,
4.8482198e-02,1.28000e+02,2.80000e-01,
4.8522197e-02,1.24000e+02,2.96000e-01,
4.8562199e-02,1.24000e+02,3.04000e-01,
4.8602197e-02,1.16000e+02,3.36000e-01,
4.8642196e-02,1.12000e+02,3.04000e-01,
4.8682198e-02,1.08000e+02,2.88000e-01,
4.8722196e-02,1.08000e+02,3.04000e-01,
4.8762199e-02,1.00000e+02,3.28000e-01,
4.8802197e-02,9.60000e+01,3.28000e-01,
4.8842195e-02,9.20000e+01,3.20000e-01,
4.8882198e-02,8.80000e+01,3.20000e-01,
4.8922196e-02,8.40000e+01,3.52000e-01,
4.8962198e-02,8.00000e+01,3.44000e-01,
4.9002197e-02,7.60000e+01,3.36000e-01,
4.9042199e-02,7.20000e+01,3.44000e-01,
4.9082197e-02,6.80000e+01,3.28000e-01,
4.9122196e-02,6.40000e+01,3.36000e-01,
4.9162198e-02,6.00000e+01,3.20000e-01,
4.9202196e-02,6.00000e+01,3.28000e-01,
4.9242198e-02,5.60000e+01,3.20000e-01,
4.9282197e-02,5.20000e+01,3.52000e-01,
4.9322195e-02,4.80000e+01,3.28000e-01,
4.9362198e-02,4.40000e+01,3.28000e-01,
4.9402196e-02,4.00000e+01,3.68000e-01,
4.9442198e-02,3.60000e+01,3.28000e-01,
4.9482197e-02,3.20000e+01,3.44000e-01,
4.9522199e-02,2.80000e+01,3.60000e-01,
4.9562197e-02,2.40000e+01,3.60000e-01,
4.9602196e-02,2.00000e+01,3.44000e-01,
4.9642198e-02,2.00000e+01,3.28000e-01,
4.9682196e-02,1.60000e+01,3.36000e-01,
4.9722198e-02,1.60000e+01,3.20000e-01,
4.9762197e-02,8.00000e+00,3.44000e-01,
4.9802199e-02,4.00000e+00,3.20000e-01,
4.9842197e-02,0.00000e+00,3.28000e-01,
4.9882196e-02,0.00000e+00,3.36000e-01,
4.9922198e-02,-8.00000e+00,2.96000e-01,
4.9962196e-02,-8.00000e+00,3.04000e-01,
5.0002199e-02,-1.20000e+01,2.88000e-01,
5.0042197e-02,-1.60000e+01,3.12000e-01,
5.0082196e-02,-2.00000e+01,2.96000e-01,
5.0122198e-02,-2.40000e+01,2.72000e-01,
5.0162196e-02,-2.80000e+01,2.88000e-01,
5.0202198e-02,-3.20000e+01,2.64000e-01,
5.0242197e-02,-3.60000e+01,2.72000e-01,
5.0282199e-02,-4.00000e+01,2.72000e-01,
5.0322197e-02,-4.40000e+01,2.72000e-01,
5.0362196e-02,-4.80000e+01,2.24000e-01,
5.0402198e-02,-5.60000e+01,2.48000e-01,
5.0442196e-02,-6.00000e+01,2.16000e-01,
5.0482199e-02,-6.00000e+01,2.56000e-01,
5.0522197e-02,-6.80000e+01,2.40000e-01,
5.0562195e-02,-6.80000e+01,2.16000e-01,
5.0602198e-02,-7.20000e+01,2.00000e-01,
5.0642196e-02,-7.60000e+01,2.16000e-01,
5.0682198e-02,-7.60000e+01,1.60000e-01,
5.0722197e-02,-8.00000e+01,2.08000e-01,
5.0762199e-02,-8.40000e+01,1.68000e-01,
5.0802197e-02,-8.80000e+01,1.92000e-01,
5.0842196e-02,-9.60000e+01,1.92000e-01,
5.0882198e-02,-1.00000e+02,1.92000e-01,
5.0922196e-02,-1.04000e+02,1.60000e-01,
5.0962199e-02,-1.04000e+02,1.44000e-01,
5.1002197e-02,-1.12000e+02,1.52000e-01,
5.1042195e-02,-1.12000e+02,1.44000e-01,
5.1082198e-02,-1.20000e+02,1.52000e-01,
5.1122196e-02,-1.20000e+02,1.28000e-01,
5.1162198e-02,-1.28000e+02,1.36000e-01,
5.1202197e-02,-1.32000e+02,1.20000e-01,
5.1242199e-02,-1.36000e+02,1.36000e-01,
5.1282197e-02,-1.36000e+02,1.20000e-01,
5.1322196e-02,-1.40000e+02,1.04000e-01,
5.1362198e-02,-1.48000e+02,8.00000e-02,
5.1402196e-02,-1.48000e+02,1.20000e-01,
5.1442198e-02,-1.48000e+02,1.04000e-01,
5.1482197e-02,-1.48000e+02,6.40000e-02,
5.1522195e-02,-1.56000e+02,5.60000e-02,
5.1562198e-02,-1.60000e+02,8.00000e-02,
5.1602196e-02,-1.64000e+02,8.80000e-02,
5.1642198e-02,-1.68000e+02,8.80000e-02,
5.1682197e-02,-1.72000e+02,6.40000e-02,
5.1722199e-02,-1.76000e+02,6.40000e-02,
5.1762197e-02,-1.80000e+02,8.00000e-02,
5.1802196e-02,-1.80000e+02,6.40000e-02,
5.1842198e-02,-1.84000e+02,4.80000e-02,
5.1882196e-02,-1.88000e+02,6.40000e-02,
5.1922198e-02,-1.92000e+02,3.20000e-02,
5.1962197e-02,-1.96000e+02,4.80000e-02,
5.2002195e-02,-2.00000e+02,1.60000e-02,
5.2042197e-02,-2.04000e+02,7.20000e-02,
5.2082196e-02,-2.08000e+02,3.20000e-02,
5.2122198e-02,-2.12000e+02,1.60000e-02,
5.2162196e-02,-2.12000e+02,3.20000e-02,
5.2202199e-02,-2.16000e+02,1.60000e-02,
5.2242197e-02,-2.20000e+02,8.00000e-03,
5.2282196e-02,-2.20000e+02,3.20000e-02,
5.2322198e-02,-2.24000e+02,2.40000e-02,
5.2362196e-02,-2.24000e+02,1.60000e-02,
5.2402198e-02,-2.28000e+02,8.00000e-03,
5.2442197e-02,-2.32000e+02,8.00000e-03,
5.2482199e-02,-2.36000e+02,0.00000e+00,
5.2522197e-02,-2.36000e+02,-1.60000e-02,
5.2562196e-02,-2.40000e+02,1.60000e-02,
5.2602198e-02,-2.44000e+02,-1.60000e-02,
5.2642196e-02,-2.44000e+02,8.00000e-03,
5.2682199e-02,-2.52000e+02,-8.00000e-03,
5.2722197e-02,-2.52000e+02,1.60000e-02,
5.2762195e-02,-2.56000e+02,-8.00000e-03,
5.2802198e-02,-2.56000e+02,-2.40000e-02,
5.2842196e-02,-2.56000e+02,-1.60000e-02,
5.2882198e-02,-2.60000e+02,-8.00000e-03,
5.2922197e-02,-2.64000e+02,0.00000e+00,
5.2962199e-02,-2.68000e+02,-8.00000e-03,
5.3002197e-02,-2.72000e+02,-1.60000e-02,
5.3042196e-02,-2.72000e+02,-8.00000e-03,
5.3082198e-02,-2.76000e+02,-8.00000e-03,
5.3122196e-02,-2.72000e+02,-1.60000e-02,
5.3162199e-02,-2.76000e+02,-8.00000e-03,
5.3202197e-02,-2.80000e+02,-8.00000e-03,
5.3242195e-02,-2.80000e+02,-4.80000e-02,
5.3282198e-02,-2.80000e+02,-8.00000e-03,
5.3322196e-02,-2.84000e+02,-3.20000e-02,
5.3362198e-02,-2.84000e+02,-2.40000e-02,
5.3402197e-02,-2.88000e+02,-8.00000e-03,
5.3442199e-02,-2.88000e+02,-2.40000e-02,
5.3482197e-02,-2.88000e+02,-4.80000e-02,
5.3522196e-02,-2.88000e+02,0.00000e+00,
5.3562198e-02,-2.88000e+02,-1.60000e-02,
5.3602196e-02,-2.92000e+02,-4.00000e-02,
5.3642198e-02,-2.92000e+02,-4.80000e-02,
5.3682197e-02,-2.96000e+02,-1.60000e-02,
5.3722195e-02,-2.92000e+02,0.00000e+00,
5.3762197e-02,-2.92000e+02,0.00000e+00,
5.3802196e-02,-2.96000e+02,-3.20000e-02,
5.3842198e-02,-2.92000e+02,-4.80000e-02,
5.3882197e-02,-2.96000e+02,-3.20000e-02,
5.3922199e-02,-2.96000e+02,-4.80000e-02,
5.3962197e-02,-2.96000e+02,-6.40000e-02,
5.4002196e-02,-3.00000e+02,-4.80000e-02,
5.4042198e-02,-3.00000e+02,-4.80000e-02,
5.4082196e-02,-3.00000e+02,-2.40000e-02,
5.4122198e-02,-3.00000e+02,-1.60000e-02,
5.4162197e-02,-3.00000e+02,-2.40000e-02,
5.4202195e-02,-3.00000e+02,-3.20000e-02,
5.4242197e-02,-3.00000e+02,-4.00000e-02,
5.4282196e-02,-3.00000e+02,-3.20000e-02,
5.4322198e-02,-3.00000e+02,-3.20000e-02,
5.4362196e-02,-2.96000e+02,-3.20000e-02,
5.4402199e-02,-3.00000e+02,-1.60000e-02,
5.4442197e-02,-3.00000e+02,-5.60000e-02,
5.4482196e-02,-3.04000e+02,-4.80000e-02,
5.4522198e-02,-3.00000e+02,-4.00000e-02,
5.4562196e-02,-3.00000e+02,-6.40000e-02,
5.4602198e-02,-3.00000e+02,-4.80000e-02,
5.4642197e-02,-3.04000e+02,-4.80000e-02,
5.4682199e-02,-3.00000e+02,-8.00000e-03,
5.4722197e-02,-3.00000e+02,-1.60000e-02,
5.4762196e-02,-3.04000e+02,-4.00000e-02,
5.4802198e-02,-3.00000e+02,-3.20000e-02,
5.4842196e-02,-3.00000e+02,-4.80000e-02,
5.4882199e-02,-3.00000e+02,-2.40000e-02,
5.4922197e-02,-3.00000e+02,-7.20000e-02,
5.4962195e-02,-3.04000e+02,-5.60000e-02,
5.5002198e-02,-3.00000e+02,-4.00000e-02,
5.5042196e-02,-3.00000e+02,-2.40000e-02,
5.5082198e-02,-3.04000e+02,-4.00000e-02,
5.5122197e-02,-3.04000e+02,-2.40000e-02,
5.5162199e-02,-3.04000e+02,-8.00000e-03,
5.5202197e-02,-3.04000e+02,-4.80000e-02,
5.5242196e-02,-3.04000e+02,-8.00000e-02,
5.5282198e-02,-3.04000e+02,-4.00000e-02,
5.5322196e-02,-3.00000e+02,-4.00000e-02,
5.5362199e-02,-3.04000e+02,-1.60000e-02,
5.5402197e-02,-3.00000e+02,-1.60000e-02,
5.5442195e-02,-3.04000e+02,-6.40000e-02,
5.5482198e-02,-3.04000e+02,-4.80000e-02,
5.5522196e-02,-3.08000e+02,-4.00000e-02,
5.5562198e-02,-3.04000e+02,-3.20000e-02,
5.5602197e-02,-3.04000e+02,-4.00000e-02,
5.5642199e-02,-3.04000e+02,-4.80000e-02,
5.5682197e-02,-3.00000e+02,-4.80000e-02,
5.5722196e-02,-3.04000e+02,-4.80000e-02,
5.5762198e-02,-3.04000e+02,-4.80000e-02,
5.5802196e-02,-3.00000e+02,-4.80000e-02,
5.5842198e-02,-3.04000e+02,-4.00000e-02,
5.5882197e-02,-3.08000e+02,-2.40000e-02,
5.5922195e-02,-3.04000e+02,-3.20000e-02,
5.5962197e-02,-3.04000e+02,-7.20000e-02,
5.6002196e-02,-3.04000e+02,-4.80000e-02,
5.6042198e-02,-3.00000e+02,-5.60000e-02,
5.6082197e-02,-3.04000e+02,-4.80000e-02,
5.6122199e-02,-3.00000e+02,-4.00000e-02,
5.6162197e-02,-3.00000e+02,-6.40000e-02,
5.6202196e-02,-3.00000e+02,-5.60000e-02,
5.6242198e-02,-3.00000e+02,-9.60000e-02,
5.6282196e-02,-2.96000e+02,-6.40000e-02,
5.6322198e-02,-2.92000e+02,-8.00000e-02,
5.6362197e-02,-2.88000e+02,-4.80000e-02,
5.6402195e-02,-2.80000e+02,-3.20000e-02,
5.6442197e-02,-2.80000e+02,-4.80000e-02,
5.6482196e-02,-2.76000e+02,-7.20000e-02,
5.6522198e-02,-2.72000e+02,-8.00000e-02,
5.6562196e-02,-2.68000e+02,-1.04000e-01,
5.6602199e-02,-2.68000e+02,-8.80000e-02,
5.6642197e-02,-2.64000e+02,-8.80000e-02,
5.6682196e-02,-2.64000e+02,-1.20000e-01,
5.6722198e-02,-2.60000e+02,-8.00000e-02,
5.6762196e-02,-2.56000e+02,-7.20000e-02,
5.6802198e-02,-2.52000e+02,-8.00000e-02,
5.6842197e-02,-2.52000e+02,-1.04000e-01,
5.6882195e-02,-2.48000e+02,-1.04000e-01,
5.6922197e-02,-2.48000e+02,-9.60000e-02,
5.6962196e-02,-2.44000e+02,-9.60000e-02,
5.7002198e-02,-2.40000e+02,-1.12000e-01,
5.7042196e-02,-2.40000e+02,-1.12000e-01,
5.7082199e-02,-2.40000e+02,-9.60000e-02,
5.7122197e-02,-2.36000e+02,-9.60000e-02,
5.7162195e-02,-2.36000e+02,-1.36000e-01,
5.7202198e-02,-2.32000e+02,-1.12000e-01,
5.7242196e-02,-2.24000e+02,-1.52000e-01,
5.7282198e-02,-2.24000e+02,-1.20000e-01,
5.7322197e-02,-2.24000e+02,-1.20000e-01,
5.7362199e-02,-2.20000e+02,-1.52000e-01,
5.7402197e-02,-2.20000e+02,-1.68000e-01,
5.7442196e-02,-2.16000e+02,-1.52000e-01,
5.7482198e-02,-2.12000e+02,-1.52000e-01,
5.7522196e-02,-2.08000e+02,-1.52000e-01,
5.7562198e-02,-2.00000e+02,-1.36000e-01,
5.7602197e-02,-1.96000e+02,-1.68000e-01,
5.7642195e-02,-1.92000e+02,-1.76000e-01,
5.7682198e-02,-1.92000e+02,-1.76000e-01,
5.7722196e-02,-1.84000e+02,-1.52000e-01,
5.7762198e-02,-1.80000e+02,-1.68000e-01,
5.7802197e-02,-1.76000e+02,-1.60000e-01,
5.7842199e-02,-1.76000e+02,-1.84000e-01,
5.7882197e-02,-1.72000e+02,-2.00000e-01,
5.7922196e-02,-1.68000e+02,-2.08000e-01,
5.7962198e-02,-1.64000e+02,-2.00000e-01,
5.8002196e-02,-1.60000e+02,-1.92000e-01,
5.8042198e-02,-1.56000e+02,-1.76000e-01,
5.8082197e-02,-1.52000e+02,-2.32000e-01,
5.8122195e-02,-1.48000e+02,-2.24000e-01,
5.8162197e-02,-1.48000e+02,-2.08000e-01,
5.8202196e-02,-1.48000e+02,-2.24000e-01,
5.8242198e-02,-1.44000e+02,-2.32000e-01,
5.8282197e-02,-1.36000e+02,-2.32000e-01,
5.8322199e-02,-1.36000e+02,-2.24000e-01,
5.8362197e-02,-1.32000e+02,-2.40000e-01,
5.8402196e-02,-1.28000e+02,-2.40000e-01,
5.8442198e-02,-1.24000e+02,-2.48000e-01,
5.8482196e-02,-1.20000e+02,-2.80000e-01,
5.8522198e-02,-1.16000e+02,-2.64000e-01,
5.8562197e-02,-1.12000e+02,-2.88000e-01,
5.8602195e-02,-1.12000e+02,-2.72000e-01,
5.8642197e-02,-1.04000e+02,-2.88000e-01,
5.8682196e-02,-1.04000e+02,-2.80000e-01,
5.8722198e-02,-9.60000e+01,-2.72000e-01,
5.8762196e-02,-8.80000e+01,-2.72000e-01,
5.8802199e-02,-8.80000e+01,-2.64000e-01,
5.8842197e-02,-8.40000e+01,-2.96000e-01,
5.8882196e-02,-8.00000e+01,-3.12000e-01,
5.8922198e-02,-8.00000e+01,-3.12000e-01,
5.8962196e-02,-7.20000e+01,-3.28000e-01,
5.9002198e-02,-7.20000e+01,-3.12000e-01,
5.9042197e-02,-6.80000e+01,-3.04000e-01,
5.9082195e-02,-6.40000e+01,-2.96000e-01,
5.9122197e-02,-5.60000e+01,-3.28000e-01,
5.9162196e-02,-5.20000e+01,-3.36000e-01,
5.9202198e-02,-4.80000e+01,-2.88000e-01,
5.9242196e-02,-4.40000e+01,-3.28000e-01,
5.9282199e-02,-4.40000e+01,-3.68000e-01,
5.9322197e-02,-3.60000e+01,-3.28000e-01,
5.9362195e-02,-3.60000e+01,-3.36000e-01,
5.9402198e-02,-2.80000e+01,-3.12000e-01,
5.9442196e-02,-2.80000e+01,-3.28000e-01,
5.9482198e-02,-2.40000e+01,-3.20000e-01,
5.9522197e-02,-2.00000e+01,-3.04000e-01,
5.9562195e-02,-2.00000e+01,-3.04000e-01,
5.9602197e-02,-1.20000e+01,-3.04000e-01,
5.9642196e-02,-1.20000e+01,-3.12000e-01,
5.9682198e-02,-8.00000e+00,-3.04000e-01,
5.9722196e-02,-8.00000e+00,-3.36000e-01,
5.9762198e-02,0.00000e+00,-2.80000e-01,
5.9802197e-02,0.00000e+00,-3.12000e-01,
5.9842195e-02,4.00000e+00,-3.36000e-01,
5.9882198e-02,8.00000e+00,-3.44000e-01,
5.9922196e-02,8.00000e+00,-3.20000e-01,
5.9962198e-02,1.60000e+01,-3.04000e-01,
6.0002197e-02,2.00000e+01,-2.72000e-01,
6.0042199e-02,2.00000e+01,-2.88000e-01,
6.0082197e-02,3.20000e+01,-2.64000e-01,
6.0122196e-02,3.20000e+01,-2.72000e-01,
6.0162198e-02,3.60000e+01,-2.72000e-01,
6.0202196e-02,4.00000e+01,-2.72000e-01,
6.0242198e-02,4.80000e+01,-2.32000e-01,
6.0282197e-02,4.80000e+01,-2.32000e-01,
6.0322195e-02,5.20000e+01,-2.16000e-01,
6.0362197e-02,5.60000e+01,-2.16000e-01,
6.0402196e-02,6.00000e+01,-2.16000e-01,
6.0442198e-02,6.00000e+01,-2.40000e-01,
6.0482197e-02,6.40000e+01,-2.48000e-01,
6.0522199e-02,6.80000e+01,-2.08000e-01,
6.0562197e-02,7.60000e+01,-2.00000e-01,
6.0602196e-02,8.00000e+01,-1.84000e-01,
6.0642198e-02,8.00000e+01,-2.08000e-01,
6.0682196e-02,8.40000e+01,-1.68000e-01,
6.0722198e-02,9.20000e+01,-2.08000e-01,
6.0762197e-02,9.20000e+01,-1.76000e-01,
6.0802195e-02,9.60000e+01,-1.84000e-01,
6.0842197e-02,1.00000e+02,-1.52000e-01,
6.0882196e-02,1.04000e+02,-1.68000e-01,
6.0922198e-02,1.08000e+02,-1.68000e-01,
6.0962200e-02,1.12000e+02,-1.44000e-01,
6.1002195e-02,1.16000e+02,-1.28000e-01,
6.1042197e-02,1.20000e+02,-1.68000e-01,
6.1082199e-02,1.24000e+02,-1.44000e-01,
6.1122194e-02,1.24000e+02,-9.60000e-02,
6.1162196e-02,1.28000e+02,-1.28000e-01,
6.1202198e-02,1.32000e+02,-1.20000e-01,
6.1242200e-02,1.36000e+02,-1.28000e-01,
6.1282195e-02,1.36000e+02,-1.28000e-01,
6.1322197e-02,1.44000e+02,-1.12000e-01,
6.1362199e-02,1.44000e+02,-8.80000e-02,
6.1402194e-02,1.52000e+02,-1.04000e-01,
6.1442196e-02,1.56000e+02,-8.00000e-02,
6.1482199e-02,1.60000e+02,-8.00000e-02,
6.1522193e-02,1.64000e+02,-6.40000e-02,
6.1562195e-02,1.68000e+02,-9.60000e-02,
6.1602198e-02,1.68000e+02,-9.60000e-02,
6.1642200e-02,1.72000e+02,-7.20000e-02,
6.1682194e-02,1.80000e+02,-4.80000e-02,
6.1722197e-02,1.80000e+02,-7.20000e-02,
6.1762199e-02,1.84000e+02,-4.80000e-02,
6.1802194e-02,1.88000e+02,-5.60000e-02,
6.1842196e-02,1.88000e+02,-4.80000e-02,
6.1882198e-02,1.92000e+02,-4.80000e-02,
6.1922200e-02,1.96000e+02,-4.00000e-02,
6.1962195e-02,2.00000e+02,-4.80000e-02,
6.2002197e-02,2.00000e+02,-1.60000e-02,
